7.088843,5.964856,6.125045,6.957796,6.546068,6.594460,6.733928,6.792386,6.816892,6.668341,4.559500,6.824882,7.100423,7.326279,5.636563,6.219608,4.765632,6.994943,6.096139,8.781200,6.778605,4.376516,5.258173,6.051769,5.555950,7.267077,5.384711,4.904385,6.400882,4.887944,7.703462,6.845265,6.440757,7.871030,6.861766,6.232956,5.900518,5.585481,6.364317,6.314120,6.316654,6.550146,6.460266,6.421913,6.505086,6.452984,6.454468,6.550523,6.506744,6.467144,5.314181,5.872802,6.316615,5.672818,6.726683,6.825433,6.600261,3.134209,5.526462,8.200219,6.472526,5.302012,5.113832,5.351498,8.445250,5.781324,5.180022,5.686275,5.075030,7.835642,8.376667,5.770882,5.596223,8.470523,6.185157,5.264891,4.435757,5.957137,6.793286,5.135739,4.027659,5.125184,6.402929,6.782915,6.410627,6.503091,5.580160,5.712383,6.474872,6.453815,5.949958,7.709976,5.609595,7.095098,5.821406,5.909545,6.493945,4.880805,6.367071,5.879093,7.272665,6.958016,6.790419,6.261289,5.135858,8.037430,4.433904,6.633720,6.320703,6.079077
7.585947,6.647771,6.544566,6.984994,6.870865,7.000374,7.119365,7.072236,7.340868,6.914415,4.755842,6.959085,7.577994,7.636043,5.901527,6.630483,4.901999,7.446253,6.562168,9.065636,7.218851,4.722464,5.646956,6.370812,5.939035,7.894053,5.871423,5.653997,6.842616,5.197506,8.103380,7.016768,6.884787,8.539381,6.956353,6.553233,6.298369,5.544609,6.603071,6.859321,6.657556,6.729660,6.889553,6.868522,6.872884,6.806663,6.918302,6.749624,6.795364,6.852992,5.823971,6.133654,6.672978,6.014605,7.224163,7.216600,6.767384,3.361313,5.647934,8.396415,6.894698,5.624661,5.946203,5.705871,8.831115,5.804358,5.550085,6.061000,5.727535,8.208097,8.796329,6.219283,5.933456,8.735012,6.377845,4.849878,4.881235,6.303770,6.779648,5.548458,4.516602,5.855994,6.744860,7.611932,6.995917,6.862417,5.855957,5.801481,6.839991,6.469443,6.561086,8.550469,5.837867,7.525937,6.312129,6.172419,6.861191,5.089728,6.552086,5.772859,7.510250,7.160185,7.350125,7.084690,5.737392,8.616316,4.865748,7.061242,6.516766,6.285679
8.152487,6.636966,6.806495,7.010905,7.053017,7.143857,7.360026,7.244884,7.408861,7.303715,5.004878,7.309877,7.803996,7.926544,6.101221,6.888704,5.370825,7.617608,6.533230,9.386454,7.455765,4.892462,5.832798,6.581406,6.127782,7.969070,6.028249,5.431345,7.116369,5.505420,8.181331,7.415472,7.066745,8.539832,7.324460,6.804875,6.575239,5.691946,6.825443,7.198103,6.822268,7.006727,7.133739,7.007823,7.032866,7.050505,7.107026,7.042644,7.052538,7.074546,5.959000,6.476552,7.019121,6.163572,7.399161,7.379039,7.052148,3.357065,5.971829,8.718282,7.209817,6.148060,6.298979,5.874652,9.141162,6.118952,5.722767,6.710955,5.677380,8.467086,8.950125,6.725090,6.239923,8.962546,6.679559,5.079392,5.245444,6.581225,7.091875,5.458096,4.687747,5.881173,6.944169,7.495494,7.002975,7.142454,6.376555,6.234624,7.048184,7.325896,6.743604,8.330494,5.990516,7.741568,6.599183,6.530008,7.089829,5.581977,6.712961,6.156267,7.651722,7.391419,7.477923,7.228171,5.962865,8.896336,4.746475,7.299222,6.543173,6.645496
7.881337,6.422760,6.722772,6.965175,7.144016,7.229009,7.233408,7.308974,7.436978,7.092105,4.735001,7.278987,7.845338,7.892679,5.946260,6.760642,5.257794,7.565645,6.501703,9.313817,7.368655,4.841173,5.744366,6.656145,6.058576,8.020732,5.923935,5.183010,6.915656,5.061868,8.135132,7.475556,7.000861,8.328761,7.357845,6.923689,6.593207,6.033092,6.922668,7.019496,6.695514,6.841016,6.859934,6.821013,6.817950,6.856890,6.862464,6.865147,6.887745,6.788089,5.924245,6.493492,6.992892,6.277646,7.330646,7.351880,7.092093,3.392736,6.061684,8.800180,7.066191,5.954656,5.909921,5.859261,9.000899,5.859134,5.685213,6.479188,5.648845,8.220413,8.854859,6.246600,6.307583,8.977809,6.672606,5.436534,4.996962,6.493411,7.022561,5.313045,4.465118,5.550187,6.895660,7.431590,6.722882,6.975895,6.384895,6.051248,6.894908,6.966557,6.516901,8.360538,5.910456,7.638745,6.602534,6.331928,7.123510,5.272894,6.852318,6.518715,7.709564,7.363017,7.387822,6.870866,5.731804,8.451891,4.710548,7.247794,6.741008,6.451570
6.933685,5.813726,6.120331,6.644073,6.468514,6.548305,6.614359,6.623281,6.764557,6.663556,4.484780,6.605409,7.139922,7.328703,5.447184,6.255955,4.762587,6.993911,5.948528,8.634656,6.818726,4.335980,5.275033,6.110826,5.599660,7.336618,5.522029,4.633505,6.370333,4.788857,7.782817,6.612209,6.373213,7.984961,6.716593,6.262024,5.836005,5.422035,6.288231,6.457965,6.179549,6.319549,6.346520,6.352927,6.385622,6.299102,6.364704,6.285012,6.298113,6.234480,5.316828,5.688764,6.277067,5.601050,6.724245,6.828225,6.471437,2.837238,5.457809,8.090980,6.518595,5.280167,5.154649,5.219860,8.477283,5.717545,5.066989,5.667551,4.978828,7.709477,8.181934,5.738582,5.724091,8.308084,5.927894,4.955498,4.385346,5.894936,6.458510,5.334636,4.114728,4.878760,6.346350,6.949061,6.459985,6.531500,5.492771,5.573317,6.421410,6.186051,6.041543,7.653511,5.374786,7.090972,5.938768,5.872480,6.473209,4.842448,6.122961,5.641473,7.353067,6.744969,6.686675,6.532754,5.218333,8.176328,4.359636,6.692110,6.116912,6.023097
7.237423,6.517451,6.456011,6.896440,6.934218,7.041160,6.897615,7.003121,7.260919,6.964716,4.513100,6.970978,7.369772,7.639359,5.730732,6.585229,4.873914,7.326883,6.246203,9.041112,7.189695,4.730752,5.625467,6.413227,6.059940,8.035915,5.834319,5.369762,6.706349,5.104920,8.149722,7.081484,6.705143,8.432668,7.097885,6.703582,6.247172,5.891381,6.802613,6.700864,6.492685,6.668463,6.597312,6.687915,6.621186,6.672616,6.620872,6.624192,6.607253,6.512983,5.772191,6.017672,6.700831,5.927130,7.091259,7.236706,6.828818,3.243571,5.874054,8.478109,6.857407,5.579072,5.455753,5.516209,8.733497,6.011037,5.426548,5.796686,5.397627,8.165570,8.601196,6.102167,6.289991,8.807115,6.484039,5.451071,4.707350,6.274297,6.791982,5.466916,4.384910,5.380660,6.791501,7.320276,6.723915,6.752867,5.993207,5.859374,6.765600,6.453453,6.381908,7.975893,5.757082,7.404004,6.523992,6.284757,6.689132,4.859952,6.575978,6.176716,7.646909,7.145658,6.944956,6.689211,5.336787,8.270452,5.150810,7.069846,6.414873,6.122040
8.138937,6.652929,6.796066,7.475247,7.029707,7.181631,7.140233,7.148498,7.444611,7.203926,5.140706,7.209331,7.673686,7.826096,6.037715,6.741451,4.948520,7.745744,6.432828,9.210063,7.428181,5.068905,5.770731,6.455931,5.980802,7.820396,5.869791,5.758156,7.009049,5.465734,8.146367,7.434281,6.920073,8.697495,7.290418,7.050426,6.381981,5.691685,6.802917,7.024280,6.782755,6.898983,7.055322,7.021424,6.898092,7.027457,6.903840,7.084606,7.012080,7.014796,6.162162,5.795070,7.082228,6.190170,7.410065,7.432725,7.074977,3.363060,5.955944,8.718872,7.040492,5.906203,6.197463,5.956400,9.022818,5.802292,5.844345,6.462116,5.891728,8.226723,8.973024,6.527592,6.059932,8.931810,6.647484,5.120207,4.996756,6.596029,7.282992,5.596887,4.658572,5.940342,6.891365,7.626814,7.165424,7.102846,6.269033,6.288147,7.011018,7.235441,6.811133,8.488847,5.940274,7.692916,6.322821,6.642692,6.920626,5.345730,6.839976,6.329440,7.720088,7.312714,7.580357,7.068719,5.887109,8.964221,4.641817,7.202010,6.647227,6.629314
8.048812,6.610154,6.802561,6.822386,7.284769,7.267094,7.164706,7.215376,7.546124,7.206637,5.009656,7.313508,7.864985,7.969708,5.963829,6.764734,5.240029,7.752898,6.456974,9.366946,7.461092,5.068635,5.728682,6.677802,6.101778,8.379786,5.867005,5.756348,6.958815,5.193718,8.141371,7.601056,7.040284,8.243983,7.376145,7.199361,6.660272,5.800008,6.988552,7.018032,6.695366,6.927308,6.906839,6.930123,6.848106,6.987347,6.865788,6.993748,7.012540,6.919201,6.350653,6.350576,7.024888,6.242850,7.410981,7.589381,7.078416,3.390163,6.006364,8.901169,7.099273,6.076653,5.993843,5.890767,9.030932,5.925871,5.692439,6.145331,5.858541,8.322644,8.982867,6.442149,6.387473,9.107130,6.766064,5.269225,5.065885,6.530940,7.038659,5.140559,4.304975,5.866684,6.956874,7.403099,6.621395,6.915090,6.682574,6.233402,6.922268,7.171784,6.621997,8.254309,5.956623,7.659268,6.918285,6.475987,7.099293,5.451394,6.927873,6.570375,7.793373,7.472854,7.523894,6.902022,5.840276,8.641121,4.960626,7.217584,6.752435,6.213540
7.699865,7.040612,6.580855,6.933197,7.017158,7.087624,7.074222,7.141041,7.362845,7.098017,4.901645,7.178381,7.750732,7.747263,6.127947,6.656970,5.004329,7.538464,6.526970,9.174728,7.300823,5.037220,5.610177,6.409216,5.976449,8.036504,5.880689,5.749242,6.946509,5.205731,8.103088,7.247793,6.942595,8.411542,7.165255,6.818675,6.494827,5.837314,6.719992,6.776135,6.721071,6.926262,6.955340,6.957438,6.923299,6.905278,6.982590,6.906225,6.882772,6.971894,5.959892,6.402946,6.836825,6.132325,7.240276,7.434983,6.862832,3.367962,5.858469,8.656422,7.073491,5.731867,5.801446,5.757981,8.998678,5.839364,5.740488,6.368968,5.725045,8.357567,8.785049,6.337066,6.191938,8.863929,6.540072,5.191100,5.011940,6.504878,6.803761,5.421740,4.565719,5.693283,6.852265,7.128227,6.929258,6.875019,6.251885,6.025516,6.841654,6.857139,6.518934,8.252208,5.955213,7.605217,6.780741,6.492217,6.752510,5.281924,6.687212,6.053230,7.697787,7.280332,7.402345,7.058358,5.827753,8.511032,5.116585,7.109333,6.678211,6.408031
7.414176,6.682212,6.463904,7.090369,6.892216,7.007910,6.918356,7.047624,7.261883,6.823973,4.569472,6.901969,7.500162,7.678203,5.809828,6.543411,4.721474,7.392681,6.336230,9.005533,7.147251,4.884403,5.625333,6.396888,5.864369,8.016130,5.793133,5.106420,6.731709,5.129607,8.070202,7.104878,6.720504,8.420727,7.100209,6.748748,6.238021,5.975672,6.636890,6.681459,6.588494,6.708814,6.730841,6.794620,6.722064,6.745812,6.758855,6.689258,6.672882,6.712988,5.929713,5.833710,6.694944,6.003940,7.153868,7.270226,6.851492,3.208200,5.970744,8.502799,6.921612,5.630875,5.493836,5.573280,8.750371,5.689939,5.615705,6.171510,5.465935,8.089057,8.583811,6.080500,6.245356,8.742461,6.459745,5.353764,4.757755,6.283508,6.622592,5.512430,4.583678,5.410188,6.664517,7.299836,6.726567,6.797249,6.010226,5.851188,6.720438,6.612565,6.389682,7.909497,5.684428,7.522184,6.524988,6.596763,6.696956,4.744063,6.534603,6.195318,7.636824,7.114538,7.056309,6.710634,5.586732,8.323700,4.954651,7.084362,6.447770,6.335196
