6.000000,5.720655,5.239170,5.724787,6.464146,8.239170,6.478071,8.639170,7.582027,6.732212,3.419170,6.786804,7.119170,8.724681,0.439170,5.227536,3.719170,6.693402,4.584513,9.139170,6.284841,3.013562,4.564419,5.400860,5.725851,7.559170,5.234305,4.458147,7.273743,4.683937,7.349063,9.439170,7.063238,7.655334,5.145621,6.013487,5.488395,4.497310,5.406707,6.189170,6.119916,6.133451,6.133457,6.133451,6.133452,6.133457,6.133460,6.133454,6.133456,6.133463,5.730645,5.378197,6.469780,5.410485,9.439170,6.545464,7.439170,0.764117,0.439170,8.607593,6.729063,4.707051,5.614658,3.612904,6.981674,5.596588,6.155732,4.294318,4.079105,7.652504,8.359170,5.942242,6.583944,7.912814,5.715933,5.405587,2.750109,3.639170,7.106216,4.977916,2.979170,4.301754,6.639170,7.629054,6.159493,5.573626,5.610413,4.051218,7.039170,5.617801,6.091458,7.045026,0.439170,6.747706,4.953230,5.811479,6.165673,4.968308,6.328666,5.179170,6.679828,6.490387,6.719170,5.885426,4.895091,7.829719,2.743318,6.740910,6.589232,4.570558
8.000000,7.720655,7.239170,7.724787,8.464146,10.239170,8.478071,10.639170,9.582027,8.732212,5.419170,8.786804,9.119170,10.724681,2.439170,7.227536,5.719170,8.693402,6.584513,11.139170,8.284841,5.013562,6.564419,7.400860,7.725851,9.559170,7.234305,6.458147,9.273743,6.683937,9.349063,11.439170,9.063238,9.655334,7.145621,8.013487,7.488395,6.497310,7.406707,8.189170,8.119916,8.133451,8.133457,8.133451,8.133452,8.133457,8.133460,8.133454,8.133456,8.133463,7.730645,7.378197,8.469780,7.410485,11.439170,8.545464,9.439170,2.764117,2.439170,10.607593,8.729063,6.707051,7.614658,5.612904,8.981674,7.596588,8.155732,6.294318,6.079105,9.652504,10.359170,7.942242,8.583944,9.912814,7.715933,7.405587,4.750109,5.639170,9.106216,6.977916,4.979170,6.301754,8.639170,9.629054,8.159493,7.573626,7.610413,6.051218,9.039170,7.617801,8.091458,9.045026,2.439170,8.747706,6.953230,7.811479,8.165673,6.968308,8.328666,7.179170,8.679828,8.490387,8.719170,7.885426,6.895091,9.829719,4.743318,8.740910,8.589232,6.570558
9.600000,9.320655,8.839170,9.324787,10.064146,11.839170,10.078071,12.239170,11.182027,10.332212,7.019170,10.386804,10.719170,12.324681,4.039170,8.827536,7.319170,10.293402,8.184513,12.739170,9.884841,6.613562,8.164419,9.000860,9.325851,11.159170,8.834305,8.058147,10.873743,8.283937,10.949063,13.039170,10.663238,11.255334,8.745621,9.613487,9.088395,8.097310,9.006707,9.789170,9.719916,9.733451,9.733457,9.733451,9.733452,9.733457,9.733460,9.733454,9.733456,9.733463,9.330645,8.978197,10.069780,9.010485,13.039170,10.145464,11.039170,4.364117,4.039170,12.207593,10.329063,8.307051,9.214658,7.212904,10.581674,9.196588,9.755732,7.894318,7.679105,11.252504,11.959170,9.542242,10.183944,11.512814,9.315933,9.005587,6.350109,7.239170,10.706216,8.577916,6.579170,7.901754,10.239170,11.229054,9.759493,9.173626,9.210413,7.651218,10.639170,9.217801,9.691458,10.645026,4.039170,10.347706,8.553230,9.411479,9.765673,8.568308,9.928666,8.779170,10.279828,10.090387,10.319170,9.485426,8.495091,11.429719,6.343318,10.340910,10.189232,8.170558
9.100000,8.820655,8.339170,8.824787,9.564146,11.339170,9.578071,11.739170,10.682027,9.832212,6.519170,9.886804,10.219170,11.824681,3.539170,8.327536,6.819170,9.793402,7.684513,12.239170,9.384841,6.113562,7.664419,8.500860,8.825851,10.659170,8.334305,7.558147,10.373743,7.783937,10.449063,12.539170,10.163238,10.755334,8.245621,9.113487,8.588395,7.597310,8.506707,9.289170,9.219916,9.233451,9.233457,9.233451,9.233452,9.233457,9.233460,9.233454,9.233456,9.233463,8.830645,8.478197,9.569780,8.510485,12.539170,9.645464,10.539170,3.864117,3.539170,11.707593,9.829063,7.807051,8.714658,6.712904,10.081674,8.696588,9.255732,7.394318,7.179105,10.752504,11.459170,9.042242,9.683944,11.012814,8.815933,8.505587,5.850109,6.739170,10.206216,8.077916,6.079170,7.401754,9.739170,10.729054,9.259493,8.673626,8.710413,7.151218,10.139170,8.717801,9.191458,10.145026,3.539170,9.847706,8.053230,8.911479,9.265673,8.068308,9.428666,8.279170,9.779828,9.590387,9.819170,8.985426,7.995091,10.929719,5.843318,9.840910,9.689232,7.670558
5.600000,5.320655,4.839170,5.324787,6.064146,7.839170,6.078071,8.239170,7.182027,6.332212,3.019170,6.386804,6.719170,8.324681,0.039170,4.827536,3.319170,6.293402,4.184513,8.739170,5.884841,2.613562,4.164419,5.000860,5.325851,7.159170,4.834305,4.058147,6.873743,4.283937,6.949063,9.039170,6.663238,7.255334,4.745621,5.613487,5.088395,4.097310,5.006707,5.789170,5.719916,5.733451,5.733457,5.733451,5.733452,5.733457,5.733460,5.733454,5.733456,5.733463,5.330645,4.978197,6.069780,5.010485,9.039170,6.145464,7.039170,0.364117,0.039170,8.207593,6.329063,4.307051,5.214658,3.212904,6.581674,5.196588,5.755732,3.894318,3.679105,7.252504,7.959170,5.542242,6.183944,7.512814,5.315933,5.005587,2.350109,3.239170,6.706216,4.577916,2.579170,3.901754,6.239170,7.229054,5.759493,5.173626,5.210413,3.651218,6.639170,5.217801,5.691458,6.645026,0.039170,6.347706,4.553230,5.411479,5.765673,4.568308,5.928666,4.779170,6.279828,6.090387,6.319170,5.485426,4.495091,7.429719,2.343318,6.340910,6.189232,4.170558
6.276851,6.668087,5.901346,6.386160,7.089138,8.901346,6.874689,9.301346,8.244203,7.392820,4.081346,7.467806,7.781346,9.389650,1.101346,5.879992,4.381346,7.358907,5.246369,9.801346,6.947839,3.663331,5.226595,6.062988,6.363552,8.221346,5.896853,5.024882,7.935926,5.329542,8.005358,10.101346,7.725413,8.312695,5.852230,6.678892,6.148421,5.159486,6.849178,6.851346,6.787615,6.799856,6.799859,6.799850,6.799863,6.799861,6.799870,6.799858,6.799860,6.799860,6.400316,6.052687,7.108100,6.072014,10.101346,7.228239,8.101346,1.425963,1.101346,9.279232,7.391265,5.365181,6.290545,4.294135,7.646814,6.276709,6.808106,4.983130,4.765016,8.314679,9.021346,6.596181,7.128317,8.581664,6.378686,6.088881,3.367883,4.301346,7.767478,5.647437,3.641346,4.979218,7.301346,8.295667,6.821669,6.235596,6.271924,4.712282,7.701346,6.280610,6.739540,7.710877,1.101346,7.401789,5.616571,6.393377,6.827943,5.572256,6.991999,5.841346,7.241727,7.152575,7.381346,6.549420,5.522575,8.488312,3.401002,7.399541,7.241497,5.223292
9.400000,9.120655,8.639170,9.124787,9.864146,11.639170,9.878071,12.039170,10.982027,10.132212,6.819170,10.186804,10.519170,12.124681,3.839170,8.627536,7.119170,10.093402,7.984513,12.539170,9.684841,6.413562,7.964419,8.800860,9.125851,10.959170,8.634305,7.858147,10.673743,8.083937,10.749063,12.839170,10.463238,11.055334,8.545621,9.413487,8.888395,7.897310,8.806707,9.589170,9.519916,9.533451,9.533457,9.533451,9.533452,9.533457,9.533460,9.533454,9.533456,9.533463,9.130645,8.778197,9.869780,8.810485,12.839170,9.945464,10.839170,4.164117,3.839170,12.007593,10.129063,8.107051,9.014658,7.012904,10.381674,8.996588,9.555732,7.694318,7.479105,11.052504,11.759170,9.342242,9.983944,11.312814,9.115933,8.805587,6.150109,7.039170,10.506216,8.377916,6.379170,7.701754,10.039170,11.029054,9.559493,8.973626,9.010413,7.451218,10.439170,9.017801,9.491458,10.445026,3.839170,10.147706,8.353230,9.211479,9.565673,8.368308,9.728666,8.579170,10.079828,9.890387,10.119170,9.285426,8.295091,11.229719,6.143318,10.140910,9.989232,7.970558
9.400000,9.120655,8.639170,9.124787,9.864146,11.639170,9.878071,12.039170,10.982027,10.132212,6.819170,10.186804,10.519170,12.124681,3.839170,8.627536,7.119170,10.093402,7.984513,12.539170,9.684841,6.413562,7.964419,8.800860,9.125851,10.959170,8.634305,7.858147,10.673743,8.083937,10.749063,12.839170,10.463238,11.055334,8.545621,9.413487,8.888395,7.897310,8.806707,9.589170,9.519916,9.533451,9.533457,9.533451,9.533452,9.533457,9.533460,9.533454,9.533456,9.533463,9.130645,8.778197,9.869780,8.810485,12.839170,9.945464,10.839170,4.164117,3.839170,12.007593,10.129063,8.107051,9.014658,7.012904,10.381674,8.996588,9.555732,7.694318,7.479105,11.052504,11.759170,9.342242,9.983944,11.312814,9.115933,8.805587,6.150109,7.039170,10.506216,8.377916,6.379170,7.701754,10.039170,11.029054,9.559493,8.973626,9.010413,7.451218,10.439170,9.017801,9.491458,10.445026,3.839170,10.147706,8.353230,9.211479,9.565673,8.368308,9.728666,8.579170,10.079828,9.890387,10.119170,9.285426,8.295091,11.229719,6.143318,10.140910,9.989232,7.970558
8.279345,8.000000,7.518516,8.004132,8.743492,10.518516,8.757416,10.918516,9.861373,9.011557,5.698516,9.066150,9.398516,11.004027,2.718516,7.506881,5.998516,8.972747,6.863858,11.418516,8.564186,5.292908,6.843765,7.680205,8.005196,9.838516,7.513650,6.737492,9.553088,6.963282,9.628408,11.718516,9.342583,9.934680,7.424966,8.292832,7.767740,6.776655,7.686052,8.468516,8.399261,8.412796,8.412803,8.412797,8.412797,8.412803,8.412805,8.412799,8.412802,8.412809,8.009991,7.657542,8.749125,7.689830,11.718516,8.824809,9.718516,3.043462,2.718516,10.886938,9.008408,6.986396,7.894004,5.892249,9.261019,7.875933,8.435077,6.573663,6.358450,9.931849,10.638516,8.221587,8.863289,10.192160,7.995278,7.684933,5.029454,5.918516,9.385561,7.257261,5.258516,6.581099,8.918516,9.908399,8.438838,7.852971,7.889758,6.330563,9.318516,7.897146,8.370803,9.324371,2.718516,9.027052,7.232575,8.090824,8.445018,7.247653,8.608011,7.458516,8.959173,8.769732,8.998516,8.164771,7.174436,10.109065,5.022663,9.020255,8.868577,6.849904
7.479345,7.200000,6.718515,7.204132,7.943491,9.718515,7.957416,10.118515,9.061372,8.211557,4.898515,8.266149,8.598515,10.204026,1.918515,6.706881,5.198515,8.172747,6.063858,10.618515,7.764186,4.492907,6.043764,6.880205,7.205196,9.038515,6.713650,5.937492,8.753088,6.163282,8.828408,10.918515,8.542583,9.134679,6.624966,7.492832,6.967740,5.976655,6.886052,7.668515,7.599261,7.612796,7.612802,7.612796,7.612797,7.612802,7.612805,7.612799,7.612801,7.612808,7.209990,6.857542,7.949125,6.889830,10.918515,8.024809,8.918515,2.243462,1.918515,10.086938,8.208408,6.186396,7.094003,5.092249,8.461019,7.075933,7.635077,5.773663,5.558450,9.131849,9.838515,7.421587,8.063289,9.392159,7.195278,6.884932,4.229454,5.118515,8.585561,6.457261,4.458515,5.781099,8.118515,9.108399,7.638838,7.052971,7.089758,5.530563,8.518515,7.097146,7.570803,8.524371,1.918515,8.227051,6.432575,7.290824,7.645018,6.447653,7.808011,6.658515,8.159173,7.969732,8.198515,7.364771,6.374436,9.309064,4.222663,8.220255,8.068577,6.049903
7.679345,7.400000,6.918515,7.404132,8.143491,9.918515,8.157416,10.318515,9.261373,8.411557,5.098515,8.466149,8.798515,10.404026,2.118515,6.906881,5.398515,8.372747,6.263858,10.818515,7.964186,4.692907,6.243764,7.080205,7.405196,9.238515,6.913650,6.137492,8.953088,6.363282,9.028408,11.118515,8.742583,9.334679,6.824966,7.692832,7.167740,6.176655,7.086052,7.868515,7.799261,7.812796,7.812803,7.812796,7.812797,7.812802,7.812805,7.812799,7.812801,7.812808,7.409990,7.057542,8.149125,7.089830,11.118515,8.224809,9.118515,2.443462,2.118515,10.286938,8.408408,6.386396,7.294004,5.292249,8.661019,7.275933,7.835077,5.973663,5.758450,9.331849,10.038515,7.621587,8.263289,9.592159,7.395278,7.084932,4.429454,5.318515,8.785561,6.657261,4.658515,5.981099,8.318515,9.308399,7.838838,7.252971,7.289758,5.730563,8.718515,7.297146,7.770803,8.724371,2.118515,8.427051,6.632575,7.490824,7.845018,6.647653,8.008011,6.858515,8.359173,8.169732,8.398515,7.564771,6.574436,9.509064,4.422663,8.420255,8.268577,6.249903
7.679345,7.400000,6.918515,7.404132,8.143492,9.918515,8.157416,10.318515,9.261373,8.411557,5.098515,8.466150,8.798515,10.404027,2.118515,6.906881,5.398515,8.372747,6.263858,10.818515,7.964186,4.692908,6.243764,7.080205,7.405196,9.238515,6.913650,6.137492,8.953088,6.363282,9.028408,11.118515,8.742583,9.334680,6.824966,7.692832,7.167740,6.176655,7.086052,7.868515,7.799261,7.812796,7.812803,7.812797,7.812797,7.812802,7.812805,7.812799,7.812801,7.812808,7.409990,7.057542,8.149125,7.089830,11.118515,8.224809,9.118515,2.443462,2.118515,10.286938,8.408408,6.386396,7.294004,5.292249,8.661019,7.275933,7.835077,5.973663,5.758450,9.331849,10.038515,7.621587,8.263289,9.592160,7.395278,7.084933,4.429454,5.318515,8.785561,6.657261,4.658515,5.981099,8.318515,9.308399,7.838838,7.252971,7.289758,5.730563,8.718515,7.297146,7.770803,8.724371,2.118515,8.427051,6.632575,7.490824,7.845018,6.647653,8.008011,6.858515,8.359173,8.169732,8.398515,7.564771,6.574436,9.509065,4.422663,8.420255,8.268577,6.249904
7.279345,7.000000,6.518515,7.004132,7.743491,9.518515,7.757416,9.918515,8.861372,8.011557,4.698515,8.066149,8.398515,10.004026,1.718515,6.506881,4.998515,7.972747,5.863858,10.418515,7.564186,4.292907,5.843764,6.680205,7.005196,8.838515,6.513650,5.737492,8.553088,5.963282,8.628408,10.718515,8.342583,8.934679,6.424966,7.292832,6.767740,5.776655,6.686052,7.468515,7.399261,7.412796,7.412802,7.412796,7.412797,7.412802,7.412805,7.412799,7.412801,7.412808,7.009990,6.657542,7.749125,6.689830,10.718515,7.824809,8.718515,2.043462,1.718515,9.886938,8.008408,5.986396,6.894003,4.892249,8.261019,6.875933,7.435077,5.573663,5.358450,8.931849,9.638515,7.221587,7.863289,9.192159,6.995278,6.684932,4.029454,4.918515,8.385561,6.257261,4.258515,5.581099,7.918515,8.908399,7.438838,6.852971,6.889758,5.330563,8.318515,6.897146,7.370803,8.324371,1.718515,8.027051,6.232575,7.090824,7.445018,6.247653,7.608011,6.458515,7.959173,7.769732,7.998515,7.164771,6.174436,9.109064,4.022663,8.020255,7.868577,5.849903
7.833141,7.306369,7.033651,7.514886,8.262840,10.033651,8.284468,10.433651,9.376509,8.527017,5.213651,8.583222,8.913651,10.516906,2.233651,7.022459,5.513651,8.489534,6.379212,10.933651,8.079305,4.812653,6.358900,7.176598,7.524485,9.353651,7.051219,6.331788,9.068164,6.485226,9.141189,11.233651,8.857719,9.693721,6.942017,7.810588,7.281955,6.291791,7.216452,7.983651,7.913366,7.926411,7.926418,7.926412,7.926410,7.926417,7.926418,7.926414,7.926416,7.926424,7.530119,7.159511,8.251519,7.180722,11.233651,8.336840,9.233651,2.558356,2.233651,10.306871,8.523542,6.501454,7.403168,5.411393,8.769423,7.377587,7.954523,6.080126,5.869445,9.446985,10.153651,7.695844,8.386234,9.724945,7.510449,7.135815,4.552694,5.433651,8.896410,6.774615,4.773651,6.073409,8.433651,9.420340,7.953974,7.368107,7.405075,5.844921,8.833651,7.412108,7.887501,8.859973,2.233651,8.549047,6.763035,7.625410,7.963146,6.768736,8.123245,6.973651,8.522794,8.284864,8.513651,7.680085,6.663611,9.620924,4.530743,8.533723,8.386940,6.365279
7.479345,7.200000,6.718515,7.204132,7.943491,9.718515,7.957416,10.118515,9.061373,8.211557,4.898515,8.266149,8.598515,10.204027,1.918515,6.706881,5.198515,8.172747,6.063858,10.618515,7.764186,4.492908,6.043764,6.880205,7.205196,9.038515,6.713650,5.937492,8.753088,6.163282,8.828408,10.918515,8.542583,9.134679,6.624966,7.492832,6.967740,5.976655,6.886052,7.668515,7.599261,7.612796,7.612803,7.612796,7.612797,7.612802,7.612805,7.612799,7.612801,7.612808,7.209990,6.857542,7.949125,6.889830,10.918515,8.024809,8.918515,2.243462,1.918515,10.086938,8.208408,6.186396,7.094004,5.092249,8.461019,7.075933,7.635077,5.773663,5.558450,9.131849,9.838515,7.421587,8.063289,9.392160,7.195278,6.884933,4.229454,5.118515,8.585561,6.457261,4.458515,5.781099,8.118515,9.108399,7.638838,7.052971,7.089758,5.530563,8.518515,7.097146,7.570803,8.524371,1.918515,8.227051,6.432575,7.290824,7.645018,6.447653,7.808011,6.658515,8.159173,7.969732,8.198515,7.364771,6.374436,9.309065,4.222663,8.220255,8.068577,6.049904
6.599942,6.520981,5.853747,6.357274,7.090410,8.853747,7.105009,9.253747,8.196605,7.346646,4.033747,7.371780,7.733747,9.340122,1.053747,5.837475,4.333747,7.307201,5.199189,9.753747,6.899360,3.626562,5.178996,6.014912,6.338080,8.173747,5.807353,4.982443,7.888312,5.293852,7.976636,10.053747,7.677815,8.272808,5.753380,6.635133,6.098137,5.111887,5.985688,6.803747,6.733451,6.746133,6.746141,6.746135,6.746133,6.746140,6.746142,6.746137,6.746139,6.746148,6.349380,5.998856,7.134422,6.026033,10.053747,7.180187,8.053747,1.378532,1.053747,9.221755,7.343639,5.322523,6.239103,4.227595,7.602848,6.227935,6.770428,4.914090,4.688793,8.267081,8.973747,6.545120,7.191221,8.507298,6.331065,6.047553,3.344632,4.253747,7.722262,5.589980,3.593747,4.923832,7.253747,8.242300,6.774069,6.188210,6.225107,4.664924,7.653747,6.232265,6.706448,7.643864,1.053747,7.356325,5.539976,6.455854,6.780737,5.592013,6.942990,5.793747,7.226379,7.104965,7.333747,6.498756,5.492898,8.447757,3.358797,7.363719,7.201878,5.186387
